Datetime,eur,nok,sek,cny,jpy
2026-07-09 08:01:00+01:00,1.144426703453064,9.750249862670898,9.658329963684082,6.793700218200684,162.31399536132812
2026-07-09 08:02:00+01:00,1.144426703453064,9.751749992370604,9.660690307617188,6.7947998046875,162.31399536132812
2026-07-09 08:03:00+01:00,1.1442956924438477,9.757479667663574,9.661250114440918,6.7941999435424805,162.30599975585938
2026-07-09 08:04:00+01:00,1.144164800643921,9.75607967376709,9.662599563598633,6.79449987411499,162.3280029296875
2026-07-09 08:05:00+01:00,1.144164800643921,9.759200096130373,9.663649559020996,6.794700145721436,162.34300231933594
2026-07-09 08:06:00+01:00,1.1440337896347046,9.76045036315918,9.664899826049805,6.795199871063232,162.33299255371094
2026-07-09 08:07:00+01:00,1.1439030170440674,9.760299682617188,9.66384983062744,6.795199871063232,162.33200073242188
2026-07-09 08:08:00+01:00,1.1440337896347046,9.76218032836914,9.664990425109863,6.795100212097168,162.33700561523438
2026-07-09 08:09:00+01:00,1.1440337896347046,9.763930320739746,9.665069580078123,6.795100212097168,162.33599853515625
2026-07-09 08:10:00+01:00,1.144164800643921,9.76414966583252,9.664799690246582,6.794899940490723,162.33599853515625
2026-07-09 08:11:00+01:00,1.144164800643921,9.76544952392578,9.66765022277832,6.794899940490723,162.3560028076172
2026-07-09 08:12:00+01:00,1.1440337896347046,9.767560005187988,9.668020248413086,6.7947998046875,162.3699951171875
2026-07-09 08:13:00+01:00,1.1440337896347046,9.764479637145996,9.668049812316896,6.7947998046875,162.35000610351562
2026-07-09 08:14:00+01:00,1.1440337896347046,9.767539978027344,9.668499946594238,6.794400215148926,162.3560028076172
2026-07-09 08:15:00+01:00,1.1440337896347046,9.769049644470217,9.668549537658691,6.794400215148926,162.39500427246094
2026-07-09 08:16:00+01:00,1.1440337896347046,9.768549919128418,9.667920112609863,6.79449987411499,162.37600708007812
